t,V10,V47k,V94k,V220k,V672k
0.0000178,0.0068,0.0004,0.0024,-0.0024,0.0036
0.00001782,0.004,-0.004,0.0092,-0.0032,0.0032
0.00001784,-0.0004,-0.0036,0.01,-0.0044,0.0024
0.00001786,-0.0004,-0.0044,0.0084,-0.006,-0.0028
0.00001788,-0.0068,0.0004,0.006,-0.0024,-0.0008
0.0000179,-0.0008,-0.0012,0.0024,0.004,-0.0052
0.00001792,-0.004,0.0048,-0.0012,0.0072,-0.004
0.00001794,0.006,0.0036,-0.0048,0.0064,-0.0064
0.00001796,0.0036,0.0068,-0.008,0.0052,-0.0024
0.00001798,0.0064,0.0012,-0.0068,0.0024,0.0012
0.000018,0.002,0.002,-0.0048,0.002,-0.0024
0.00001802,-0.0028,-0.0032,0.0012,-0.0004,0.0012
0.00001804,-0.006,-0.0024,0.0036,-0.0032,-0.0064
0.00001806,-0.0108,-0.0004,0.006,-0.0048,-0.0004
0.00001808,-0.012,0.002,0.0088,-0.0004,0.0028
0.0000181,-0.0112,0.006,0.0052,0.0016,0.002
0.00001812,-0.0076,0.008,0.0068,0.0048,0.0016
0.00001814,-0.002,0.0108,0,0.0004,0.002
0.00001816,-0.0008,0.0052,0,0.0016,0.0032
0.00001818,0.004,0.002,-0.0032,0.0008,0.0012
0.0000182,0.0024,-0.0032,-0.0008,0.0004,-0.0052
0.00001822,-0.0016,-0.0028,0.0012,-0.0012,-0.0072
0.00001824,-0.002,-0.002,0.002,-0.004,-0.0116
0.00001826,-0.0052,0.0016,0.0036,-0.0024,-0.0068
0.00001828,-0.0024,-0.0004,0.0028,-0.002,-0.0108
0.0000183,-0.0088,0.0032,0.0024,0.0024,-0.0028
0.00001832,-0.0016,0.0012,0.0028,0.0016,-0.0032
0.00001834,-0.0076,0.002,-0.0016,0.002,0.0064
0.00001836,0.0004,0,0,-0.0012,0.0056
0.00001838,-0.0072,-0.004,-0.002,0.0032,0.0048
0.0000184,0.0004,-0.002,0.0068,-0.0004,-0.0016
0.00001842,-0.004,-0.0044,0.0064,0,0
0.00001844,0.0012,0.0032,0.0092,-0.002,-0.0056
0.00001846,-0.0016,0.0004,0.0064,0.0016,-0.0036
0.00001848,0.0024,0.0032,0.0024,0.0044,-0.0076
0.0000185,0.0024,0.0008,-0.0024,0.0048,-0.0024
0.00001852,0.0052,0.0004,-0.004,0.0028,0.0004
0.00001854,0.0096,-0.0024,-0.0084,-0.0012,0.0024
0.00001856,0.0044,-0.0048,-0.006,-0.0016,0.0036
0.00001858,0.0032,-0.0052,-0.002,-0.0008,-0.0008
0.0000186,-0.0072,-0.0036,0.0032,-0.0004,-0.0008
0.00001862,-0.0048,0.0008,0.0056,0.0024,-0.0032
0.00001864,-0.0072,0.0032,0.0028,0.0008,-0.0008
0.00001866,-0.0048,0.0052,0.0044,0.0036,0
0.00001868,-0.0024,0.0036,0.0008,0.0048,0.0036
0.0000187,0,0.002,0.0024,0,0.0072
0.00001872,0.0056,0.0028,-0.0028,-0.0016,0.0108
0.00001874,0.002,-0.0032,-0.0004,-0.0092,0.0108
0.00001876,0.004,-0.002,-0.0036,-0.0032,0.0096
0.00001878,-0.006,-0.0068,0.0044,-0.004,0.0028
0.0000188,-0.0004,-0.0008,0.0012,-0.0016,-0.0008
0.00001882,-0.0048,-0.002,0.0032,0.0008,-0.0076
0.00001884,0.0028,0.0036,-0.004,0,-0.0072
0.00001886,0,0.0024,0.0008,0.0032,-0.0092
0.00001888,0.0052,0.0024,-0.0064,0.0016,-0.0048
0.0000189,0.0016,0.0028,-0.0012,-0.0004,-0.0012
0.00001892,0.0064,-0.0032,-0.0056,-0.0048,0.0052
0.00001894,-0.0036,-0.0032,0.0024,-0.0092,0.0072
0.00001896,-0.0024,-0.0104,0.0044,-0.006,0.0068
0.00001898,-0.0112,-0.0068,0.0072,-0.008,0.0024
0.000019,-0.0048,-0.0076,0.0084,-0.0024,0.0024
0.00001902,-0.0076,-0.002,0.004,0,0.0012
0.00001904,0.0004,-0.0008,0.0024,0.0056,-0.002
0.00001906,-0.0008,0.0016,-0.0036,0.0088,-0.0028
0.00001908,0.0092,0.0056,-0.0036,0.0064,-0.0068
0.0000191,0.0116,0.0004,-0.0092,0.002,-0.0036
0.00001912,0.0132,0.0008,-0.0048,0,-0.0044
0.00001914,0.0076,-0.0092,-0.0056,-0.0052,-0.002
0.00001916,0.0036,-0.0076,0.0008,-0.0032,-0.0052
0.00001918,-0.0032,-0.0104,0,-0.0088,-0.0044
0.0000192,-0.0068,-0.0036,0.0048,-0.0052,-0.0016
0.00001922,-0.0076,-0.0016,0.0008,-0.0032,0.0012
0.00001924,-0.0072,0.0008,0.004,0.0048,0.0028
0.00001926,-0.002,0.0036,0.0024,0.01,0.006
0.00001928,-0.0004,0.0048,-0.0028,0.0072,0.006
0.0000193,0.0048,0.0028,-0.0044,0.0096,0.0072
0.00001932,0.004,-0.0024,-0.0076,0.0032,0.008
0.00001934,0.0032,-0.0032,-0.0016,0.006,0.0004
0.00001936,0.0016,-0.0048,0.0004,-0.002,-0.0016
0.00001938,-0.0028,0.0012,0.0052,-0.0016,-0.006
0.0000194,-0.0008,0.0012,0.0028,-0.0032,-0.004
0.00001942,-0.0056,0.0064,0.0024,0.002,-0.004
0.00001944,-0.0004,0.0036,0.0024,0.0028,-0.002
0.00001946,-0.002,0.0036,-0.0036,0.0028,-0.0012
0.00001948,0.0036,0.0016,-0.0032,-0.0016,0.0016
0.0000195,0.002,-0.0028,-0.006,-0.0028,0.0052
0.00001952,0,-0.0048,-0.0004,-0.0044,0.0048
0.00001954,-0.0028,-0.0072,0.0056,-0.0036,0.0004
0.00001956,-0.0052,-0.0024,0.0072,-0.004,-0.002
0.00001958,-0.0076,-0.0012,0.0096,-0.0044,-0.0048
0.0000196,-0.0072,0.0024,0.0036,0.0008,-0.0016
0.00001962,-0.0032,0.0004,0.0036,0.002,-0.0008
0.00001964,-0.0012,0.0004,-0.0012,0.0052,0.002
0.00001966,0.002,-0.0024,-0.0008,0.0032,0.002
0.00001968,0.0052,-0.0012,-0.0036,0.0024,0.0032
0.0000197,0.006,-0.0036,-0.0052,-0.0004,0.0004
0.00001972,0.0028,0.0016,0.0024,0.0008,-0.0052
0.00001974,0.0028,0.0008,0.0036,-0.0028,-0.0068
0.00001976,-0.0004,0.0044,0.0068,-0.0016,-0.0112
0.00001978,0.0004,0.0016,0.0024,-0.0056,-0.0064
0.0000198,-0.0036,0.0024,0.0036,0,-0.0056
0.00001982,-0.0008,-0.0024,-0.0004,-0.0016,0.0012
0.00001984,-0.002,-0.0004,0.0012,0.0024,0.004
0.00001986,0.0032,-0.0036,-0.0044,-0.0008,0.0084
0.00001988,-0.0008,0.0016,-0.0004,0.002,0.01
0.0000199,0.0028,-0.0044,-0.0016,0.0024,0.0076
0.00001992,-0.0036,-0.0004,0.0044,0.0052,0.0032
0.00001994,-0.0016,-0.0064,-0.0008,0.0052,-0.0032
0.00001996,-0.0028,0.0044,0.0016,0.0108,-0.004
0.00001998,0.0048,0.0036,-0.0052,0.0064,-0.0088
0.00002,0.0056,0.0116,0.0004,0.0088,-0.0036
0.00002002,0.0064,0.0088,-0.0016,0.0012,-0.0052
0.00002004,0.0068,0.0064,0.0012,-0.0008,-0.0008
0.00002006,0.0044,0.0024,-0.002,-0.0088,0.0036
0.00002008,0.0008,-0.0064,0.004,-0.0076,0.0048
0.0000201,-0.0072,-0.0064,0.0048,-0.0084,0.006
0.00002012,-0.0068,-0.0084,0.0072,-0.0056,0.002
0.00002014,-0.0108,-0.0012,0.0032,-0.0044,0
0.00002016,-0.006,0,0.004,0.0004,-0.0008
0.00002018,-0.0048,0.0036,-0.0008,0.0076,-0.0012
0.0000202,0.0012,0.0012,0.0004,0.008,-0.0008
0.00002022,0.0056,0.0028,-0.0048,0.0064,-0.0016
0.00002024,0.0104,-0.0004,-0.0048,-0.0004,0.0028
0.00002026,0.0072,0,-0.0052,-0.0008,0.0012
0.00002028,0.0036,-0.0084,0,-0.002,0.002
0.0000203,-0.002,-0.002,0.0032,-0.0056,-0.0032
0.00002032,-0.0028,-0.0064,0.0072,-0.0104,-0.0056
0.00002034,-0.0016,0.0036,0.0064,-0.0072,-0.0072
0.00002036,-0.0008,0,0.004,-0.0036,-0.0028
0.00002038,0.0016,0.0052,0.0032,0.0044,-0.0008
0.0000204,0.0032,-0.0008,0.0016,0.004,0.0036
0.00002042,0.0076,0.0008,-0.0036,0.0036,0.0032
0.00002044,0.0084,-0.0048,-0.006,-0.0012,0.0056
0.00002046,0.0076,-0.0084,-0.0056,-0.0024,0.0008
0.00002048,0.0048,-0.0104,-0.0008,-0.0044,0.0004
0.0000205,-0.002,-0.0068,0.0032,-0.0032,-0.0052
0.00002052,-0.0016,-0.0016,0.004,0.0016,-0.0036
0.00002054,-0.0004,0.0012,0.0012,0.0044,-0.0052
0.00002056,0.0004,0.004,-0.0004,0.008,-0.0012
0.00002058,0.002,0.0012,-0.0036,0.0064,0.0008
0.0000206,0.0048,0.002,-0.004,0.0072,0.0028
0.00002062,0.0136,0,-0.0048,0.0004,0.0028
0.00002064,0.0076,0.0052,-0.0032,0,0.0032
0.00002066,0.0072,-0.0004,0.002,-0.008,0.0016
0.00002068,-0.006,-0.0012,0.0068,-0.004,-0.004
0.0000207,-0.0008,-0.0012,0.008,-0.008,-0.0032
0.00002072,-0.0108,-0.0016,0.0084,-0.0044,-0.0052
0.00002074,-0.0044,0.0008,0.0016,-0.004,-0.0016
0.00002076,-0.0096,-0.0044,-0.0004,0.0012,0.0016
0.00002078,0.0004,0.0016,-0.0048,0.0044,0.0024
0.0000208,0.0012,-0.0016,-0.0032,0.0056,0.0084
0.00002082,0.0048,0.0044,-0.0072,0.0032,0.0072
0.00002084,0.0028,0.0016,-0.0012,0.0012,0.0084
0.00002086,-0.0024,0.004,-0.0004,0.002,-0.0004
0.00002088,-0.0036,0.006,0.0052,-0.0004,-0.004
0.0000209,-0.0064,0.0088,0.004,-0.0008,-0.0092
0.00002092,-0.0024,0.01,0.0052,-0.0048,-0.0064
0.00002094,-0.0044,0.008,0.0052,-0.0036,-0.0056
0.00002096,0.0028,0.0028,0.0036,-0.0032,-0.0008
0.00002098,0.0016,-0.0004,0.0044,0.002,0.0028
0.000021,0.004,-0.0056,0.0036,-0.0004,0.0052
0.00002102,-0.0028,-0.0048,0.0012,0.0008,0.0068
0.00002104,-0.0012,-0.0108,0.0012,0,0.0032
0.00002106,-0.004,-0.004,-0.0016,0.0052,-0.0008
0.00002108,-0.0012,-0.0012,-0.0004,0.0044,-0.0068
0.0000211,-0.0008,0.0072,-0.0036,0.0072,-0.0068
0.00002112,0.002,0.006,-0.004,0.0044,-0.0056
0.00002114,0.0016,0.012,-0.0028,0.008,-0.0056
0.00002116,0.0044,0.0068,-0.0028,0.0028,0.0004
0.00002118,0.0032,0.0092,0.0032,0.0036,0.0024
0.0000212,0.0032,0.0032,0.0012,-0.0052,0.0072
0.00002122,0,-0.002,0.004,-0.0028,0.0048
0.00002124,-0.0004,-0.0048,0.0068,-0.004,0.0048
0.00002126,-0.004,-0.0024,0.0064,0,-0.0028
0.00002128,-0.004,-0.0004,0.0064,-0.0008,-0.0024
0.0000213,-0.0032,0.0068,0.0016,0.0024,-0.0024
0.00002132,0.0004,0.0056,-0.0004,0.0032,-0.0024
0.00002134,0.0044,0.0064,-0.0016,0.0064,-0.0012
0.00002136,0.0048,0.0016,-0.0028,0.0036,-0.0004
0.00002138,0.006,-0.0024,-0.0048,-0.0004,0.0056
0.0000214,0.0016,-0.0036,-0.0056,-0.0056,0.0036
0.00002142,-0.0012,-0.004,0,-0.0048,0.0084
0.00002144,-0.0092,0.0012,0.0032,-0.0044,0.0048
0.00002146,-0.0088,0.0056,0.0084,-0.0016,0.0024
0.00002148,-0.0112,0.0104,0.0088,-0.0012,0.0008
0.0000215,-0.0048,0.0124,0.0044,0.0004,0.0024
0.00002152,-0.0016,0.0092,0.0032,0.0016,0.004
0.00002154,0.0032,0.0068,0.0004,0.0032,0
0.00002156,0.0092,-0.0008,0.002,-0.0012,0.0024
0.00002158,0.0068,-0.0036,-0.002,-0.0064,-0.0004
0.0000216,0.006,-0.012,0.0024,-0.0112,0
0.00002162,-0.004,-0.01,0.0056,-0.008,-0.0004
0.00002164,-0.0036,-0.012,0.008,-0.0072,-0.0036
0.00002166,-0.0108,-0.0036,0.0052,0.0004,-0.0016
0.00002168,-0.0024,-0.0056,-0.0004,-0.0004,-0.0052
0.0000217,-0.0044,0.0044,-0.0056,0.0064,0.0012
0.00002172,0.002,0.0016,-0.0092,0.0092,-0.0008
0.00002174,0.0052,0.0068,-0.0076,0.0056,0.004
0.00002176,0.0076,0.0028,-0.0056,0.0048,0
0.00002178,0.0072,0.0064,-0.0008,-0.0052,0.0036
0.0000218,-0.0004,-0.0012,0.006,-0.0044,-0.0024
0.00002182,-0.0024,-0.0016,0.0084,-0.008,-0.0068
0.00002184,-0.008,-0.0036,0.0104,-0.0044,-0.006
0.00002186,-0.0024,-0.0032,0.0032,-0.0056,-0.0076
0.00002188,-0.0052,-0.0012,0.0008,-0.0024,-0.0016
0.0000219,0.0024,-0.0048,-0.0048,0.0036,-0.0024
0.00002192,0.0016,-0.0044,-0.0068,0.0024,0.0028
0.00002194,0.0104,-0.004,-0.0084,0.008,0.0012
0.00002196,0.0072,-0.0016,-0.0064,0.002,0.0008
0.00002198,0.0068,0,-0.0088,0.0024,-0.0036
0.000022,0.002,0.002,-0.0052,-0.0052,-0.0032
0.00002202,-0.004,0.006,-0.0032,-0.0052,-0.008
0.00002204,-0.004,0.0056,0.0044,-0.0064,-0.0048
0.00002206,-0.004,0.0092,0.0028,0.0012,-0.0012
0.00002208,-0.0072,0.0068,0.006,-0.0048,0.0044
0.0000221,-0.006,0.0056,0.004,0,0.0076
0.00002212,-0.006,0.0004,0.002,-0.0044,0.0056
0.00002214,0.0028,0.0008,0.0008,0.0036,0.006
0.00002216,0.0032,-0.0064,-0.0008,-0.0044,0.0036
0.00002218,0.0044,-0.0068,0.0008,-0.0004,-0.0016
0.0000222,0,-0.0104,0.0016,0.002,-0.0068
0.00002222,-0.002,-0.0012,0.002,-0.0012,-0.0128
0.00002224,-0.0036,0.0004,-0.0024,-0.006,-0.0108
0.00002226,-0.0004,0.0068,-0.004,-0.0056,-0.0092
0.00002228,0.0036,0.0036,-0.0072,0.0008,-0.0024
0.0000223,0.0004,0.002,-0.0052,0.0036,0.0016
0.00002232,0.0012,0.0012,-0.0008,-0.0024,0.0024
0.00002234,-0.0024,0.0016,-0.0016,-0.0032,0.0048
0.00002236,-0.0008,0.0012,0.0004,-0.004,0.0064
0.00002238,-0.006,0.0012,0.002,0.0052,0.0036
0.0000224,-0.006,0.0044,0.0044,0.0048,-0.0024
0.00002242,-0.0056,0.0068,0.0052,0.004,-0.0048
0.00002244,0.0004,0.0052,0.0032,-0.0008,-0.0072
0.00002246,0.0012,0.0016,-0.0004,-0.0044,-0.004
0.00002248,0.0068,-0.0052,0,0.0036,-0.0048
0.0000225,0.0036,-0.006,-0.0056,0.0012,-0.004
0.00002252,0.0068,-0.0084,-0.0044,0.0004,-0.0004
0.00002254,0.0016,-0.0064,-0.006,-0.0052,0.0016
0.00002256,0.0016,-0.002,-0.0024,0.0012,0.0012
0.00002258,-0.0044,0.0028,0,0.0028,-0.004
0.0000226,-0.0064,0.01,0.0016,0.006,-0.0044
0.00002262,-0.0036,0.0124,0.0016,0.0004,-0.0032
0.00002264,-0.0008,0.0184,-0.0012,0.002,-0.0004
0.00002266,0.0028,0.0104,-0.0008,0.0036,0.0064
0.00002268,0,0.0076,-0.0012,0.0016,0.0048
0.0000227,-0.0008,-0.0016,0.0024,-0.002,0.01
0.00002272,-0.002,-0.004,0.004,-0.0076,0.0056
0.00002274,-0.002,-0.0088,0.0088,-0.0096,0.0048
0.00002276,-0.008,-0.0076,0.008,-0.0076,-0.002
0.00002278,-0.008,-0.006,0.01,-0.0016,-0.0032
0.0000228,-0.0068,-0.0036,0.0024,0.002,-0.0016
0.00002282,-0.0008,0.0036,-0.002,0.006,-0.002
0.00002284,0.0024,0.0032,-0.0092,0.0056,0
0.00002286,0.0076,0.004,-0.0072,0.0048,-0.0012
0.00002288,0.006,0.0044,-0.0084,-0.0008,0.0012
0.0000229,0.006,0.006,-0.0032,-0.0084,0
0.00002292,0.0012,0.0052,-0.0012,-0.008,0.0036
0.00002294,-0.0072,-0.0008,0.0068,-0.0092,0.0032
0.00002296,-0.0116,0,0.0076,-0.0028,0.0024
0.00002298,-0.0128,0.0024,0.0112,-0.0052,0.0024
0.000023,-0.0088,0.0004,0.004,-0.0004,0.0012
0.00002302,-0.0052,-0.0028,0.002,-0.0004,0.0028
0.00002304,0.0032,-0.0064,-0.004,0.0052,0.0028
0.00002306,0.0056,-0.0024,-0.0044,0.0064,0.0028
0.00002308,0.012,-0.0052,-0.0068,0.004,0.0008
0.0000231,0.0112,-0.0028,-0.0052,-0.0016,-0.0016
0.00002312,0.0132,-0.008,-0.0032,-0.0056,-0.0028
0.00002314,0.0028,-0.0076,-0.0012,-0.0044,-0.0072
0.00002316,0.0024,-0.0036,0.002,-0.0048,-0.01
0.00002318,-0.0056,0.0036,0.0004,-0.002,-0.0096
0.0000232,-0.0008,0.0088,-0.0028,-0.0024,-0.0028
0.00002322,-0.006,0.0056,-0.0016,0.0016,0.0028
0.00002324,0.0004,0.0008,-0.0024,0.0016,0.0096
0.00002326,-0.0004,-0.0012,0.002,0.0028,0.0072
0.00002328,0.0028,0.002,-0.002,0.0008,0.0088
0.0000233,0.0036,-0.002,0.002,-0.0028,0.004
0.00002332,0.0008,-0.0048,0.0008,-0.002,-0.0004
0.00002334,-0.0004,-0.004,0.0028,-0.0036,-0.0048
0.00002336,-0.0004,-0.0036,0.0048,-0.0036,-0.0104
0.00002338,0.0008,0.0004,0.0028,-0.0032,-0.0068
0.0000234,0.0004,0,-0.002,-0.0008,-0.0092
0.00002342,0.0032,-0.002,-0.0012,0.0012,-0.0016
0.00002344,0.004,-0.004,-0.0044,0.0036,-0.004
0.00002346,0.006,-0.0032,-0.0024,0.002,0.0016
0.00002348,0.006,0.0012,-0.0112,-0.0056,0.0004
0.0000235,0.0028,0.004,0.0016,-0.0056,0.002
0.00002352,-0.0032,0.0036,0.0008,-0.0024,0
0.00002354,-0.0068,0.0068,0.01,-0.0008,-0.0036
0.00002356,-0.0084,0.0076,0.0052,0.0008,-0.0032
0.00002358,-0.0056,0.0076,0.004,0.0024,-0.0024
0.0000236,-0.0044,0.0016,0.0004,0.0024,-0.0004
0.00002362,-0.0008,-0.0036,-0.0032,0.0052,0.0004
0.00002364,0.0032,-0.0092,-0.0036,0.0048,0.0008
0.00002366,0.0048,-0.008,-0.0024,0.0048,0.0004
0.00002368,0.006,-0.01,0.0008,0.0004,-0.0032
0.0000237,0.0036,-0.0052,0.0024,0.004,-0.004
0.00002372,0.0012,-0.004,0,0.0028,-0.0128
0.00002374,0.002,0.0072,-0.0004,0.0088,-0.0128
0.00002376,0.0044,0.0072,-0.0048,0.006,-0.012
0.00002378,0.0048,0.0124,-0.0024,0.0064,-0.0052
0.0000238,0.004,0.0016,-0.0072,0.0016,-0.0004
0.00002382,0,0.0024,-0.0044,0.0032,0.0024
0.00002384,0,0.0004,-0.0004,-0.0004,0.0064
0.00002386,-0.0052,0.0036,0.0024,-0.0012,0.004
0.00002388,-0.004,-0.002,0.0068,-0.0044,0.0048
0.0000239,-0.0084,-0.0016,0.0028,0,0.0024
0.00002392,-0.0044,-0.0004,0.0076,-0.0004,-0.0028
0.00002394,-0.0028,0.0008,-0.0032,0.0076,-0.0044
0.00002396,0.004,0.0008,0.0008,0.0044,-0.0048
0.00002398,0.0056,0.0008,-0.012,0.0044,-0.0036
0.000024,0.0096,0.0068,-0.0028,0.0036,-0.0004
0.00002402,0.0088,0.0052,-0.0052,-0.0016,-0.0004
0.00002404,0.0056,0.0056,0.0012,-0.0028,-0.0004
0.00002406,0.0032,-0.0028,0.0052,-0.008,0
0.00002408,-0.0056,0.0012,0.0076,-0.0056,0.0008
0.0000241,-0.0088,-0.0016,0.008,-0.0064,0.0008
0.00002412,-0.0116,0.0096,0.0044,0.0012,0.002
0.00002414,-0.0068,0.0056,0.0032,-0.0008,0.0064
0.00002416,-0.008,0.014,0.0036,0.006,0.0084
0.00002418,0.002,0.004,-0.0008,0.0056,0.012
0.0000242,-0.0012,0.0044,0.0024,0.0092,0.0076
0.00002422,0.0056,-0.0076,-0.0024,0.004,0.0064
0.00002424,0.0008,-0.006,0,0.002,0.0004
0.00002426,0.0028,-0.0112,-0.0004,-0.0016,-0.0004
0.00002428,-0.0044,-0.004,0.0048,-0.0016,-0.0052
0.0000243,-0.004,-0.0052,0.0044,-0.002,-0.0052
0.00002432,-0.0044,0.0048,0.0048,-0.004,-0.0092
0.00002434,0,0.002,-0.0012,-0.0032,-0.002
0.00002436,0.002,0.0048,-0.0004,-0.0032,-0.0012
0.00002438,0.0016,-0.0012,-0.002,0.002,0.0052
0.0000244,0.0052,-0.0012,-0.0008,0.0024,0.0052
0.00002442,0.0036,-0.0008,0.0008,-0.0004,0.008
0.00002444,0.0012,0.0004,0,-0.004,0.004
0.00002446,-0.0044,0.0032,0.0012,-0.004,0.002
0.00002448,-0.0056,-0.0028,0.004,-0.0024,-0.002
0.0000245,-0.0116,0.0032,0.0052,-0.0016,-0.0064
0.00002452,-0.0016,-0.0024,0.0004,-0.0016,-0.0032
0.00002454,-0.0056,0.0028,-0.0012,-0.0044,-0.0036
0.00002456,0.0064,-0.0048,-0.006,-0.0004,0.0024
0.00002458,0.0048,-0.0024,-0.0028,-0.0032,0.0004
0.0000246,0.0108,-0.008,-0.0032,-0.006,0.0016
0.00002462,0.0052,-0.0024,-0.0036,-0.0116,-0.0004
0.00002464,0.0056,-0.0024,0.0024,-0.014,-0.0044
0.00002466,-0.0028,0.0052,0.0008,-0.0128,-0.004
0.00002468,-0.0044,0.004,0.008,-0.0096,-0.0076
0.0000247,-0.0056,0.0092,0.0012,-0.0076,-0.0036
0.00002472,-0.004,0.0052,0.0044,-0.0064,-0.0024
0.00002474,-0.0028,0.004,-0.0024,-0.0044,0.0064
0.00002476,-0.002,-0.0044,0.0016,-0.0044,0.0076
0.00002478,-0.0004,-0.006,-0.002,-0.0056,0.0096
0.0000248,0,-0.0072,0.0008,-0.0048,0.008
0.00002482,0.0016,-0.0076,0.0008,-0.008,0.0028
0.00002484,-0.0012,-0.0036,0.0016,-0.008,-0.0008
0.00002486,0.0004,-0.0032,0.0008,-0.0068,-0.0076
0.00002488,-0.002,0.0028,0.0016,-0.006,-0.0084
0.0000249,0.0008,0.0016,-0.004,-0.0072,-0.0108
0.00002492,0.0008,0.0044,-0.004,-0.01,-0.0048
0.00002494,0.0036,-0.0016,-0.0048,-0.01,-0.0032
0.00002496,0.0012,-0.0012,0.002,-0.012,0.002
0.00002498,0.004,-0.0024,-0.0004,-0.012,0.002
